,track_name,album_name,popularity,release_date,duration,artist_name
0,Lack,Vacancy,19,2019-08-02,180772,Will Reagan
1,Stretch,Vacancy,19,2019-08-02,282067,Will Reagan
2,You Were Pouring Wine,Vacancy,23,2019-08-02,228343,Will Reagan
3,Friends in the Fire,Vacancy,23,2019-08-02,261325,Will Reagan
4,Regret,Vacancy,23,2019-08-02,281771,Will Reagan
