,playlist_id,playlist_name,collaborative,description,track_name,artist_name,album_name,song_duration,genres,artist_popularity
0,5dKOZbxeHzDhykyAL62AQ9,wedding playlist 2,False,"it&#x27;s not really like super positive love songs, but i listened to &#x27;baby, i love you&#x27; again and i wanted the same vibe. i want to have a divine love. &#x27;til then i&#x27;ll just keep singing about it.",Do You Realize??,The Flaming Lips,Yoshimi Battles the Pink Robots,213173,"['alternative rock', 'art rock', 'indie rock', 'modern rock', 'noise pop', 'okc indie', 'rock']",54
1,5dKOZbxeHzDhykyAL62AQ9,wedding playlist 2,False,"it&#x27;s not really like super positive love songs, but i listened to &#x27;baby, i love you&#x27; again and i wanted the same vibe. i want to have a divine love. &#x27;til then i&#x27;ll just keep singing about it.",I Melt with You,Modern English,After the Snow,251573,"['new romantic', 'new wave', 'new wave pop', 'post-punk', 'synthpop']",49
2,5dKOZbxeHzDhykyAL62AQ9,wedding playlist 2,False,"it&#x27;s not really like super positive love songs, but i listened to &#x27;baby, i love you&#x27; again and i wanted the same vibe. i want to have a divine love. &#x27;til then i&#x27;ll just keep singing about it.",Just Like Heaven,The Cure,"Kiss Me, Kiss Me, Kiss Me",212013,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",74
3,5dKOZbxeHzDhykyAL62AQ9,wedding playlist 2,False,"it&#x27;s not really like super positive love songs, but i listened to &#x27;baby, i love you&#x27; again and i wanted the same vibe. i want to have a divine love. &#x27;til then i&#x27;ll just keep singing about it.",Here Comes Your Man,Pixies,Doolittle,201186,"['alternative rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']",70
4,5dKOZbxeHzDhykyAL62AQ9,wedding playlist 2,False,"it&#x27;s not really like super positive love songs, but i listened to &#x27;baby, i love you&#x27; again and i wanted the same vibe. i want to have a divine love. &#x27;til then i&#x27;ll just keep singing about it.",God Only Knows - Mono / 1997 Remastered,The Beach Boys,Pet Sounds (Original Mono & Stereo Mix Versions),173040,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop']",70
